"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0x934d8d31aa2e4c0e05a137ededf0861992f56c4ff962a1ea740fc6b7fd1bda3c","1634103797","2021-10-13 05:43:17","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","2.7073","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x6a52d412c038002be37af4e5719ec38cf2a3fc1899b2b918617c573badf6082a","1634103857","2021-10-13 05:44:17","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xa0974c88ad62f7ce3475a985f0a5bcb26874a397","12,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x6a52d412c038002be37af4e5719ec38cf2a3fc1899b2b918617c573badf6082a","1634103857","2021-10-13 05:44:17","0x4585fe77225b41b697c938b018e2ac67ac5a20c0","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.21629466","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x8ce2b9bb864f19bbb911906738f0362aaa7b5becef77d208e0ed0003f8791656","1634103918","2021-10-13 05:45:18","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xcd9e13b2f3bfc26cd99989fb849a2751932595c4","76,207.610051","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x8ce2b9bb864f19bbb911906738f0362aaa7b5becef77d208e0ed0003f8791656","1634103918","2021-10-13 05:45:18","0xcd9e13b2f3bfc26cd99989fb849a2751932595c4","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1.3740752","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x7c07da85046dfc706c889bba8af327350ce4d928f998b95f392314f48202dd4c","1634103918","2021-10-13 05:45:18","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xdef39a2600f238bfe876484e21593690d01e7764","0.81553513","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x7c07da85046dfc706c889bba8af327350ce4d928f998b95f392314f48202dd4c","1634103918","2021-10-13 05:45:18","0xdef39a2600f238bfe876484e21593690d01e7764","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","45,497.609365","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xb62845ad1f73b1a0ee2d5acb0825799b7f1ba7a288e432c1f1fba8fffc579272","1634103978","2021-10-13 05:46:18","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xcd9e13b2f3bfc26cd99989fb849a2751932595c4","73,388.789198","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xb62845ad1f73b1a0ee2d5acb0825799b7f1ba7a288e432c1f1fba8fffc579272","1634103978","2021-10-13 05:46:18","0xcd9e13b2f3bfc26cd99989fb849a2751932595c4","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1.32355023","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x3a377ddbaa57ac01fea2f7fb7a2117d327785f737a75b5e92a83a12aba4310e4","1634104400","2021-10-13 05:53:20","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xcd9e13b2f3bfc26cd99989fb849a2751932595c4","44,382.242118","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x3a377ddbaa57ac01fea2f7fb7a2117d327785f737a75b5e92a83a12aba4310e4","1634104400","2021-10-13 05:53:20","0xcd9e13b2f3bfc26cd99989fb849a2751932595c4","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.80078716","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x3d6f845cd3ada76e12d547ee37d5953e4227accb7dbd8401c3a8e31755d6ea19","1634104472","2021-10-13 05:54:32","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0000006daea1723962647b7e189d311d757fb793","350,864.751721","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x3d6f845cd3ada76e12d547ee37d5953e4227accb7dbd8401c3a8e31755d6ea19","1634104472","2021-10-13 05:54:32","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","6.3403","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x8a2fd8a89e2df45c10defb5460b8361a1f071c93bb6ba0a2afa2550723d52ba3","1634104472","2021-10-13 05:54:32","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x74de5d4fcbf63e00296fd95d33236b9794016631","157,455.981543","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x8a2fd8a89e2df45c10defb5460b8361a1f071c93bb6ba0a2afa2550723d52ba3","1634104472","2021-10-13 05:54:32","0xdef1c0ded9bec7f1a1670819833240f027b25eff","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","2.85225671","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x09409784503609b582c390bd33c4f852e44cd300e7d531182e11f02d4ca24d0d","1634105260","2021-10-13 06:07:40","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","0.03932425","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x09409784503609b582c390bd33c4f852e44cd300e7d531182e11f02d4ca24d0d","1634105260","2021-10-13 06:07:40","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","1,437.168464","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x09409784503609b582c390bd33c4f852e44cd300e7d531182e11f02d4ca24d0d","1634105260","2021-10-13 06:07:40","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","42.316353","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x1dea8b97a0b72ce9f43b22415b0a4e87be735be5c8ab251b0a22b960a296d5ca","1634105995","2021-10-13 06:19:55","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x1920c59d9db5a261716ca91fb5910c12da6716d2","10,415.736001","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x1dea8b97a0b72ce9f43b22415b0a4e87be735be5c8ab251b0a22b960a296d5ca","1634105995","2021-10-13 06:19:55","0x1920c59d9db5a261716ca91fb5910c12da6716d2","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.1889","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xee00f992bb4f0d41c0c05586201f95f0a6718608c1bde449d8462fa1226d8a66","1634106046","2021-10-13 06:20:46","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","0.01286261","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xee00f992bb4f0d41c0c05586201f95f0a6718608c1bde449d8462fa1226d8a66","1634106046","2021-10-13 06:20:46","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","708.124207","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xee00f992bb4f0d41c0c05586201f95f0a6718608c1bde449d8462fa1226d8a66","1634106046","2021-10-13 06:20:46","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","21.150128","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x9b49da343ae253408015612039b4c102ebaf857c29f0efd4e8b644fd21841fa0","1634106154","2021-10-13 06:22:34","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x217c8c48dc860bba34b9c57bc840d7c0f5498915","24.19442664","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x9b49da343ae253408015612039b4c102ebaf857c29f0efd4e8b644fd21841fa0","1634106154","2021-10-13 06:22:34","0xe592427a0aece92de3edee1f18e0157c05861564","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1,350,810.184816","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xf8f6fa1f2723ab482ce47c29524407cc84eb7a4eb4174014c2f4c990e3237eed","1634106154","2021-10-13 06:22:34","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xcbd75d63f98c5ff5d7157edf06abef8a8325c24d","273,807.939127","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xf8f6fa1f2723ab482ce47c29524407cc84eb7a4eb4174014c2f4c990e3237eed","1634106154","2021-10-13 06:22:34","0xcbd75d63f98c5ff5d7157edf06abef8a8325c24d","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","4.9066984","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xe24310ff7c4bbd9d8b986fc40e89cd234ffe6166e769cfc9595b4b362a8a465b","1634106154","2021-10-13 06:22:34","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xc6093fd9cc143f9f058938868b2df2daf9a91d28","111,306.274511","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe24310ff7c4bbd9d8b986fc40e89cd234ffe6166e769cfc9595b4b362a8a465b","1634106154","2021-10-13 06:22:34","0x9799b475dec92bd99bbdd943013325c36157f383","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1.99999999","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x2892e4cc8eff648366335acc5b1f2ea5da3b65b2a5406b7484f1d4232057a0eb","1634106275","2021-10-13 06:24:35","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0000006daea1723962647b7e189d311d757fb793","350,700.387438","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x2892e4cc8eff648366335acc5b1f2ea5da3b65b2a5406b7484f1d4232057a0eb","1634106275","2021-10-13 06:24:35","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","6.3157","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xd6a28139d35d6e9753505cf81b62d3a7e189ddb280221db340b7b7c0caee13b0","1634106956","2021-10-13 06:35:56","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","0.03575605","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xd6a28139d35d6e9753505cf81b62d3a7e189ddb280221db340b7b7c0caee13b0","1634106956","2021-10-13 06:35:56","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","2,266.582856","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xd6a28139d35d6e9753505cf81b62d3a7e189ddb280221db340b7b7c0caee13b0","1634106956","2021-10-13 06:35:56","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","50.756572","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xfa412e27efccdb61d1c4bb6d10f88392425a15f30ad813bb0193d536ce083b6f","1634107129","2021-10-13 06:38:49","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","85,082.226035","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xfa412e27efccdb61d1c4bb6d10f88392425a15f30ad813bb0193d536ce083b6f","1634107129","2021-10-13 06:38:49","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1.53480995","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x533ed50e9b337595896ab2733faee2167effdce4fe0377a0d08dac5329753a26","1634107129","2021-10-13 06:38:49","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x6c1d01b3ae9494ed72666b413409fc8d0d46ece0","176,132.332462","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x533ed50e9b337595896ab2733faee2167effdce4fe0377a0d08dac5329753a26","1634107129","2021-10-13 06:38:49","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","3.1804776","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x150314e0e674b114bc66a3926a128f8eacf1514d8c0a887c4cbc4e9425127a58","1634107401","2021-10-13 06:43:21","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","20,123.242355","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x150314e0e674b114bc66a3926a128f8eacf1514d8c0a887c4cbc4e9425127a58","1634107401","2021-10-13 06:43:21","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.36364698","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x6d4cf00b65e12c83db5b6bfc33954aa1ca4fc73fd13f732676113ea362737a18","1634107517","2021-10-13 06:45:17","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0000006daea1723962647b7e189d311d757fb793","150,291.300792","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x6d4cf00b65e12c83db5b6bfc33954aa1ca4fc73fd13f732676113ea362737a18","1634107517","2021-10-13 06:45:17","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","2.7177","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x702ed4a63e53199e47149266d1b308bf56a7be9b37593a1b7b15daeb14c03485","1634107918","2021-10-13 06:51:58","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x8415cf20444a9542402df3885cbf043ef1089e82","21.39377895","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x702ed4a63e53199e47149266d1b308bf56a7be9b37593a1b7b15daeb14c03485","1634107918","2021-10-13 06:51:58","0xe592427a0aece92de3edee1f18e0157c05861564","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1,195,585.885137","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xf2902a43c3041b3b612478c6d5c09c9190bf7f6235f0e6a9f95ecbdbc620c222","1634107918","2021-10-13 06:51:58","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xc6093fd9cc143f9f058938868b2df2daf9a91d28","111,770.347444","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xf2902a43c3041b3b612478c6d5c09c9190bf7f6235f0e6a9f95ecbdbc620c222","1634107918","2021-10-13 06:51:58","0x9799b475dec92bd99bbdd943013325c36157f383","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1.99999999","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xcd6ca403b8d68b03a011712671e9983f3fd9b8348ecadee3518f59ef14ca807a","1634107918","2021-10-13 06:51:58","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xcbd75d63f98c5ff5d7157edf06abef8a8325c24d","268,156.292479","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xcd6ca403b8d68b03a011712671e9983f3fd9b8348ecadee3518f59ef14ca807a","1634107918","2021-10-13 06:51:58","0xcbd75d63f98c5ff5d7157edf06abef8a8325c24d","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","4.81107967","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x9d829982d1b90d9f6a4a463a2acb5978de7d8c8f3dcab2a6a7d3d3cac8caf20b","1634107938","2021-10-13 06:52:18","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","351,253.58348","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x9d829982d1b90d9f6a4a463a2acb5978de7d8c8f3dcab2a6a7d3d3cac8caf20b","1634107938","2021-10-13 06:52:18","0x4585fe77225b41b697c938b018e2ac67ac5a20c0","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","6.32411863","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x94ffb32fae8630f752838ed01cd96fa79552091817393b2a97e1dfb93e8e171f","1634107954","2021-10-13 06:52:34","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x00000000000e1d0dabf7b7c7b68866fc940d0db8","124,737.80317","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x94ffb32fae8630f752838ed01cd96fa79552091817393b2a97e1dfb93e8e171f","1634107954","2021-10-13 06:52:34","0x00000000000e1d0dabf7b7c7b68866fc940d0db8","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","2.25","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x428943965b4f41d031e9ffc2d3efedcbd311f59efe88459157282c8b1ad2bc46","1634107954","2021-10-13 06:52:34","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","38,415.734123","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x428943965b4f41d031e9ffc2d3efedcbd311f59efe88459157282c8b1ad2bc46","1634107954","2021-10-13 06:52:34","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.6933727","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xdc88c17b79322cd37026d973f3f7c4cae3552d7c8e8e9407ff046be5ee37420b","1634108014","2021-10-13 06:53:34","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x00000000000e1d0dabf7b7c7b68866fc940d0db8","124,376.459735","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xdc88c17b79322cd37026d973f3f7c4cae3552d7c8e8e9407ff046be5ee37420b","1634108014","2021-10-13 06:53:34","0x00000000000e1d0dabf7b7c7b68866fc940d0db8","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","2.24630381","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x913315c4e452459b1ab4ecce0bb7dc96012d588627795f04d85d18c4da1d2632","1634108014","2021-10-13 06:53:34","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0000006daea1723962647b7e189d311d757fb793","500,558.425832","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x913315c4e452459b1ab4ecce0bb7dc96012d588627795f04d85d18c4da1d2632","1634108014","2021-10-13 06:53:34","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","9.0678","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xf8eb5875b4ef8ea239e9e53c8d90efff780f2d3864afe907449124943101df7c","1634108338","2021-10-13 06:58:58","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xd287f3a15a92fdaee92031b7a439f56e5c91699e","15.84345956","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xf8eb5875b4ef8ea239e9e53c8d90efff780f2d3864afe907449124943101df7c","1634108338","2021-10-13 06:58:58","0xe592427a0aece92de3edee1f18e0157c05861564","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","881,376.089203","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xa8c8e5ff43819033693fed209d87178f64e8ea547714a449b7d051b5f1a072c6","1634108377","2021-10-13 06:59:37","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0000006daea1723962647b7e189d311d757fb793","250,416.260376","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xa8c8e5ff43819033693fed209d87178f64e8ea547714a449b7d051b5f1a072c6","1634108377","2021-10-13 06:59:37","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","4.516","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xa1756cc65f092660ab9b7bcce06e4b5c0b754f52310682ca09c8828f4665402f","1634109140","2021-10-13 07:12:20","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xc6093fd9cc143f9f058938868b2df2daf9a91d28","110,747.481384","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xa1756cc65f092660ab9b7bcce06e4b5c0b754f52310682ca09c8828f4665402f","1634109140","2021-10-13 07:12:20","0x9799b475dec92bd99bbdd943013325c36157f383","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1.99999999","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x0f870b3b8184849d5e2c94865284bae2e566f528b4b23c395b660840803fb769","1634109215","2021-10-13 07:13:35","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0000006daea1723962647b7e189d311d757fb793","150,265.822103","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x0f870b3b8184849d5e2c94865284bae2e566f528b4b23c395b660840803fb769","1634109215","2021-10-13 07:13:35","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","2.7164","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x51de7b6ea53507ba7612ae903a2e90d263617e5fa9be3b9a06a18f54cbefa2f1","1634109243","2021-10-13 07:14:03","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xe592427a0aece92de3edee1f18e0157c05861564","989.614409","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x51de7b6ea53507ba7612ae903a2e90d263617e5fa9be3b9a06a18f54cbefa2f1","1634109243","2021-10-13 07:14:03","0xff5e1a0702d0e58381c16749e7c0dea743687f4a","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.0179","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x0b5f57564e9383f1a24437d3f76f3d77d1e9c6f2aa5d1baa0af81d3998422c87","1634109760","2021-10-13 07:22:40","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x4d246be90c2f36730bb853ad41d0a189061192d3","300,540.328522","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x0b5f57564e9383f1a24437d3f76f3d77d1e9c6f2aa5d1baa0af81d3998422c87","1634109760","2021-10-13 07:22:40","0x4d246be90c2f36730bb853ad41d0a189061192d3","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","5.44596016","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x723f9e0d46fb057a89ecbd4d7588068e36ba4bf257e1bb8d50fe47f76cc558f1","1634110615","2021-10-13 07:36:55","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x4d246be90c2f36730bb853ad41d0a189061192d3","301,346.419818","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x723f9e0d46fb057a89ecbd4d7588068e36ba4bf257e1bb8d50fe47f76cc558f1","1634110615","2021-10-13 07:36:55","0x4d246be90c2f36730bb853ad41d0a189061192d3","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","5.48356114","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x843a6f073f7c0c5140b80b15d250ba6fa833a1662312323b87f80a101c887aeb","1634111772","2021-10-13 07:56:12","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xdef171fe48cf0115b1d80b88dc8eab59176fee57","81,565.116664","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x843a6f073f7c0c5140b80b15d250ba6fa833a1662312323b87f80a101c887aeb","1634111772","2021-10-13 07:56:12","0xdef171fe48cf0115b1d80b88dc8eab59176fee57","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1.48819837","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xec5d6d5f3d0e21b1e1f77c488f15a2ad1bad8c3e86f55cc31cb902c0ed0a166d","1634112294","2021-10-13 08:04:54","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x911605012f87a3017322c81fcb4c90ada7c09116","123,066.572778","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xec5d6d5f3d0e21b1e1f77c488f15a2ad1bad8c3e86f55cc31cb902c0ed0a166d","1634112294","2021-10-13 08:04:54","0x911605012f87a3017322c81fcb4c90ada7c09116","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","2.24861188","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xecccac87202beb86bfc557e17e49c2dbbe31e6efe47436918caafdecb145443f","1634112895","2021-10-13 08:14:55","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xd6198a8bacf40e2f75a8fde04332ee459d8ac451","0.23016855","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xecccac87202beb86bfc557e17e49c2dbbe31e6efe47436918caafdecb145443f","1634112895","2021-10-13 08:14:55","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xd6198a8bacf40e2f75a8fde04332ee459d8ac451","17.514329","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x6ecb997c587797989df9504591ab36bb299ff9fe33aedc82f36f61be052575b7","1634112926","2021-10-13 08:15:26","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x34d7c67a93edb81f0649c12f7aa8e60a626b886f","0.12055227","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x6ecb997c587797989df9504591ab36bb299ff9fe33aedc82f36f61be052575b7","1634112926","2021-10-13 08:15:26","0x34d7c67a93edb81f0649c12f7aa8e60a626b886f","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","6,632.21963","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
